"code","iso","country","NSR.raw.1961","NSR.raw.1962","NSR.raw.1963","NSR.raw.1964","NSR.raw.1965","NSR.raw.1966","NSR.raw.1967","NSR.raw.1968","NSR.raw.1969","NSR.raw.1970","NSR.raw.1971","NSR.raw.1972","NSR.raw.1973","NSR.raw.1974","NSR.raw.1975","NSR.raw.1976","NSR.raw.1977","NSR.raw.1978","NSR.raw.1979","NSR.raw.1980","NSR.raw.1981","NSR.raw.1982","NSR.raw.1983","NSR.raw.1984","NSR.raw.1985","NSR.raw.1986","NSR.raw.1987","NSR.raw.1988","NSR.raw.1989","NSR.raw.1990","NSR.raw.1991","NSR.raw.1992","NSR.raw.1993","NSR.raw.1994","NSR.raw.1995","NSR.raw.1996","NSR.raw.1997","NSR.raw.1998","NSR.raw.1999","NSR.raw.2000","NSR.raw.2001","NSR.raw.2002","NSR.raw.2003","NSR.raw.2004","NSR.raw.2005","NSR.raw.2006","NSR.raw.2007","NSR.raw.2008","NSR.raw.2009","NSR.raw.2010","NSR.raw.2011"
508,"MOZ","Mozambique",-147.509929419818,-144.89763463245,-105.484034780053,-45.735206434906,26.0136872138802,-71.7764308207538,-107.604927526248,-55.1168183002253,-53.2612604974405,-48.5534539287772,66.4614785522949,57.8209023975178,51.7395754613267,-49.7494679065479,68.9356052344577,69.929713742174,226.580442285353,380.101084665998,327.430633128346,458.295252055458,578.560109021894,592.829527083457,274.957917074341,92.7663550419575,89.9813616658807,62.7675607155342,194.849577782962,161.569153098767,164.079713554469,108.029944908257,198.853607185059,334.2381745193,59.5771471272917,177.905504326934,522.150120343235,478.273014460865,282.492501159264,272.14480283081,321.520186686003,733.369923895924,593.240129986934,539.267512877618,104.273280522549,165.514880443929,336.877243464763,269.269900093578,172.128264575236,675.420568527643,171.196971585737,572.781773113209,208.346838277421
104,"MMR","Myanmar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
516,"NAM","Namibia",2186.27298455829,2084.51391445651,2110.5343827869,1872.2655348714,1674.59767414937,1626.45565468945,1526.21426632363,1425.98153703271,1391.16374669626,1382.06849926345,1317.16305674418,1300.96916937442,1255.23885404598,1325.4081943675,990.669163327038,961.424385722787,1034.16136512619,1022.78094984014,1030.9832209227,1055.49503543819,864.27374521192,751.847269676173,675.999692447845,673.70644525152,866.148182573894,772.435485269213,825.896768361521,758.819319242803,718.498159214014,756.298589467526,703.61350890929,1226.92154937597,887.024071320703,517.948877567498,767.3188330276,613.167622973168,244.999845374638,787.140432254521,772.91989880174,639.498879431391,753.280596900956,1736.41937070425,981.009194637944,1129.73169784958,1227.69692423614,1157.15604195325,1215.89644019842,967.723804483108,1161.73815664373,1508.87273270895,1972.36029375177
520,"NRU","Nauru",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
524,"NPL","Nepal",1708.38681648889,1744.98926385794,1813.40390578649,1799.90840628013,1833.12114638665,2037.74515460498,2109.99911333546,2071.70969836595,2067.98825794474,2045.09179601843,2256.99276736053,2486.46341548154,2330.83022439845,2375.95481026012,2384.42852990345,2596.63997386398,2883.70422284902,2853.67033368547,3191.91592974358,3060.12924919312,3016.29986925023,3521.86565038172,3135.82323771724,3256.90378182622,3088.46648025311,3256.10121956257,3075.28013606264,2847.4146633047,2935.17695489406,2891.34297179952,3210.75948419947,3474.36608597911,3087.99113927189,3501.51075848673,3422.20808825298,3441.80622103258,3530.06467455567,3801.70258531862,3185.44391207218,2787.94067820134,2687.01560866028,2143.19294020779,1775.99538592468,1738.59291071429,1638.59276311454,1859.90067563844,1808.73639064527,1706.07497519764,2277.20901555172,2650.38910783175,2663.82865833009
528,"NLD","Netherlands",20053.1289709832,23668.3416525692,23982.5772653444,23575.3162217276,26784.326332884,30732.5312595317,30873.2475449459,31497.0714768532,35303.560354737,38463.3255895401,36272.7972121808,38637.6933590877,42469.1870276667,48002.6937995606,50083.7304631833,48331.0012344979,49945.3280320729,50855.2421804773,57013.081884256,59205.6904533656,58665.0579312728,56137.4060954523,61572.5906719456,61574.1940954848,60921.1590951529,61284.4125023252,56980.6815832473,55873.740627602,52173.4320764721,50441.4220221134,52128.0839090936,51753.7957175694,50506.478299722,53474.791968332,52038.1482288053,50159.7501988786,49986.9641897254,52319.2485812399,47157.7933930909,41239.5090783754,41991.8776511567,39979.1533144383,38992.4693378516,42119.6213847064,41959.3948161604,43373.8518989906,39204.9490244233,37193.9379185892,36536.4372684818,37703.7807171547,36929.1496035422
530,"ANT","Netherlands Antilles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
540,"NCL","New Caledonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,"NZL","New Zealand",13999.8785031076,13347.9155519892,12232.5724811119,11794.044413662,12788.7617149538,13264.8435056211,13059.255770189,9509.80272456328,9193.38730064372,11115.2543883825,9065.82816559839,10083.6339645981,11563.6069035024,12623.1431785085,10917.3916038672,9530.47075497916,9645.46628822959,10368.8600338904,9779.28266897578,10822.1448978285,11229.7358957094,10722.7427183247,10814.3482859959,9237.59173821471,7978.00435524104,7628.50357122497,9750.71558509621,11050.0959448474,12348.3732318038,13388.6052796965,16702.99068888,20719.2408522945,21293.8907459917,24485.4103563941,29685.2200147519,26405.745206581,25626.4202740898,29109.7247611647,32687.5606650185,38306.9142530192,42733.3716725414,52635.2881748933,61423.9115629873,58342.6807406275,59770.601949051,55566.6612747935,55835.9293677549,50598.7697142257,43600.2964712155,47574.694137485,48132.0358318535
558,"NIC","Nicaragua",2119.92531188348,1709.68978540233,2868.78805359058,2267.94085233405,2537.79605367845,2253.50170720893,2507.29598205989,2726.79625317951,3100.90122567394,3501.46902271076,3462.33442593888,3808.41786938641,6191.55796414235,2973.07836903505,2883.2180592454,4147.68092782265,5874.85431030216,5348.67149497112,3614.8359040682,6571.11791687788,5779.5767549429,4909.8025855797,8093.68900762067,5746.17611571832,6862.77808371562,9435.06368899716,7360.13675921849,10012.2652516086,4314.92900906927,5549.85233792748,4818.8731578947,4920.52071169868,4268.44091114968,2937.75795919937,4165.0920038976,4277.70544886435,3830.10008369645,3885.86394818956,5712.63639247538,4210.78460279461,4092.13626139542,5821.10411615679,5464.72646661963,6264.79124076186,5614.81895663215,7169.18355592913,6981.73496258441,6763.52828030338,7875.69486711812,7282.191732989,7488.13329606925
562,"NER","Niger",103.99864530467,63.5547159576757,57.1633277507651,33.8573712299393,243.262760257895,248.582635138276,160.14362534896,312.498719073771,143.967639263174,246.553333226151,236.323494441243,291.031800001784,281.973927283977,190.920683851935,287.259441997652,160.028358338572,141.856306041678,167.888198015265,144.839087985022,147.168955152951,210.533338273203,194.151593114278,198.128131556671,291.390614319255,84.6665960847324,115.564997604068,216.163635537444,25.3377983894693,179.74940382527,160.936573059766,137.022386398647,219.049340310339,204.681968459563,210.785569525519,264.626975799428,279.025085691277,271.39453793535,194.208076551094,182.695935571676,258.927790641478,176.97149420959,223.883750598323,159.129842913653,220.724525951367,149.011036308083,150.895578109255,207.094163572701,194.389617828574,260.251961353716,233.861185217228,327.76364133215
566,"NGA","Nigeria",-8.28326194667079,22.5759036871757,75.3762558855788,84.1988182026148,106.266278047849,210.00738517393,153.35234921649,183.37586872303,154.115935615688,67.1214795224253,133.119143334654,245.430754678106,117.575524085566,77.8819524514645,72.559272605554,187.442503997676,134.777273617889,265.395121498187,401.000762268957,492.472855685459,538.032793861111,541.957587576468,650.04451076259,486.839873899633,366.638628923301,308.809263692579,196.231302276381,378.610627407122,529.947971046145,602.705263272773,564.338930096434,520.198438801837,501.990871284092,418.475411953047,152.84698333516,233.150722315922,184.152850456418,261.842347042566,278.054406950213,322.053530189569,459.869623123221,399.9201026648,438.574639947805,280.969023507719,463.261339814348,401.108551903763,149.057611165081,124.638162723131,346.976123934059,408.768295714538,388.905805760533
570,"NIU","Niue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
574,"NFK","Norfolk Island",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
408,"PRK","North Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
580,"MNP","Northern Mariana Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
578,"NOR","Norway",25009.7344824936,29743.0492057498,26645.9794310687,26431.2727398936,27282.1712077169,28818.252792134,29769.4843063147,28305.3286923418,31422.7282066164,29305.9605446517,29470.4860155473,28944.893088425,29335.9467837604,30193.2928786551,32022.3033048696,30424.6157243974,30494.8745400732,32157.3165410674,33526.0935368674,31625.2717240005,31667.7283715207,30495.6603195616,31662.7030547486,28949.7703060605,26968.9937870276,28549.9070521587,28102.1482156291,28082.0822914516,27242.3969043206,24847.5949319033,25372.6276979402,27700.0664214579,25387.3176901586,26857.1969393373,28356.1606323786,27978.8016784845,28168.8362467348,26424.2143328097,27786.7438000559,26138.7408334392,25999.2580551234,26302.1037831167,26961.3679592687,26467.8603907993,28259.2279736805,28918.7150768775,30067.0341544072,29417.0784995389,27365.9917584275,24956.1325460004,29280.0317973643
512,"OMN","Oman",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
586,"PAK","Pakistan",1495.80514669312,1453.03846907788,1636.80071999399,1779.72994338614,1634.83380461325,2067.86181749647,2400.39857584321,2186.57095064122,2649.03475902526,2408.31166665934,3066.60634238073,3356.793678413,3011.42927015132,3215.14240543732,3907.65665283788,4219.94447675356,4271.60799794722,5240.06052995527,5314.71948702584,5589.25494147125,5376.52498674181,5963.24183580992,5812.03860108305,5880.66056239805,6817.11481945394,7622.78332469227,7489.21626329546,7828.19541473305,8023.36760202353,8029.23906099485,7711.13734465055,8806.35016133556,8692.06121806275,9291.98886927189,9920.91091585607,9895.68363404977,10557.1537201896,10168.4946078705,10647.2247010747,10699.1380823308,11393.1464304817,12181.8575514541,12007.0990978762,11939.6712413364,12798.8974727773,13172.390733518,12287.6085664569,13219.643695844,16395.9419890227,16267.8061781952,15192.7251895869
585,"PLW","Palau",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
591,"PAN","Panama",3358.29808939131,5052.33638607552,4842.14597574463,5010.45351257107,3853.12738327973,4445.77289814793,3775.53281033057,5081.20645970466,5455.87628873406,6999.94689547684,6619.08061072072,7323.44370581718,5569.67882427911,5645.32264734229,5525.85011943285,4931.3828714873,4158.84471517461,4730.08363093276,5243.36179921883,5547.90503873517,6087.97332997664,5758.54314835183,4623.59836056084,5279.35597336235,5141.75761614041,7548.10713363898,7496.59381426612,7854.28965054567,6688.67587404599,7374.42709485251,6349.01291548842,8002.65596608335,9250.89873659686,6825.38993534744,6756.59888262047,9554.88358559694,8919.86290385734,9463.80512438372,8107.08250086223,7332.30106139877,6798.73699447395,6681.73791279338,6716.81360180142,6287.23997304727,6419.21145744359,7374.09737025107,6587.10281212065,6725.89681224534,8045.97825250941,9117.42037216373,10555.2448174843
598,"PNG","Papua New Guinea",-298.376315504171,-309.012759157639,-336.339881428718,-326.214146160096,-356.469789508752,-337.482831669258,-270.731798192428,-280.122143740837,-209.8272176864,-213.478807617727,-51.3856998720898,-71.2096281646458,22.389029796345,142.252186566955,93.8712076352989,218.731749379324,387.940027638513,381.306169293603,-7.5979254051224,-83.185616576136,596.479211792462,-66.1038019310179,-73.0659709886586,-160.112298124376,25.7667624458843,285.201230670018,325.491616049582,214.149616655816,249.913670575731,153.66792192601,266.201208888192,370.742874043724,333.974269127659,414.892550355372,463.961614072768,352.67362601,412.584442985311,-166.609713753721,-313.052353786512,-164.878425716523,37.3831714429221,63.7323998314485,275.759770338191,1159.03236921389,962.737618777516,678.351867485317,476.139858921275,568.045450599728,1069.42921967379,768.985790140525,582.264451619813
600,"PRY","Paraguay",1603.83456239425,1256.29272856143,1127.6048921695,1233.70204142282,1167.88460318986,1551.00446906432,1257.57927636064,1159.14895779165,1070.42591031028,1180.48142999227,1147.01515995419,1252.41921243211,1230.3364080067,1161.59334955006,1359.85207954266,1393.92090776309,1114.98309625584,1074.26055589527,1522.22022738437,1337.65732235021,1594.71483749078,1467.33685445506,1306.64498552646,1358.36489201065,1379.97166406106,1391.22216928845,1987.8971032152,1449.98198844693,1645.36837287602,1928.67008695955,1827.0783992304,2218.45669172272,2861.19507180338,2893.87736204207,2480.90531301285,3080.85891913727,3429.96586067589,3604.40213142775,3645.22276651126,3563.25604938182,3136.19952927213,3499.44598975833,3947.88446512052,3095.23298622722,3404.65734049048,2575.24628618542,4088.22072609504,3832.16308310355,2792.35154713362,3998.10942619061,4555.85873432984
604,"PER","Peru",2805.78286987163,3474.00446211747,3506.30378566557,3008.46048563214,3096.09624342878,2016.93929308293,2832.05893942258,3180.0771439387,3259.10756438779,3074.10783710946,3508.21274449562,4702.30403029045,3973.64672840118,5300.36720932898,4237.99316921348,4969.84055868169,5113.80879484145,5290.99545375622,4455.82890878885,4851.62526689468,4839.89797870155,3704.33619406491,3502.75657835372,2968.94391159798,2840.17011267904,5920.84797435382,6622.59636064573,6284.79653050362,4508.84639271843,4638.49645137785,3473.56580959738,4457.59543381119,4814.98650662275,4834.82212218075,5238.9030048972,5094.52086564244,5480.19902141762,5749.24180918321,5188.96654177903,5422.07215430178,5745.80925813117,6057.26736191043,5897.78121512217,6467.87075465595,5001.91606813443,5702.44475845533,6902.02873576877,5326.98994116962,6730.13366473995,5744.85782058359,6490.83317085425
608,"PHL","Philippines",1650.30896694182,1796.5121481825,1768.18430946787,1785.39874983744,1839.95167804434,1932.53269759291,1824.56006832063,1900.20282869143,2064.94571350595,2183.51428077271,2245.10085765506,2299.52588092674,2568.97277597026,2520.07074745707,1897.283097806,1881.21168131104,1759.35071741875,2003.83315089394,2095.51990984952,2043.69285872923,1852.02830341601,1963.81769358059,2232.02001699352,1681.26566608468,1632.2341393988,2183.66420126088,2774.40149047215,2784.34873463084,2781.92032782124,2739.39534255145,2115.39936676444,2548.84915539247,2924.06039459622,2909.58134216068,2998.0147764809,3567.41073866203,4085.35593852524,3609.9945321129,3566.13906479014,3574.86355196883,3633.00328512899,3165.71559161118,4055.14469040483,4204.99102179794,3608.74307408077,2874.19686784878,2968.70107191233,2088.61999417375,2321.22494076915,3546.43084508032,2489.81885735145
612,"PCN","Pitcairn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
616,"POL","Poland",2328.66835565548,2967.59258132596,2924.90654935905,3286.23464184479,3458.43231178586,4132.89002134637,4658.13175202832,5137.87336375393,5942.52478396029,6260.90974275216,6634.42149682453,7102.20420126916,7772.85294999868,8480.32957711284,9678.95247216882,9083.67240127519,9752.17854401764,9840.15676452828,10695.0955285834,11147.4182628496,9260.08972955192,9492.99671552511,9409.56216828241,8149.88111454537,8700.28131467962,8765.13899376122,8224.23489610266,9537.07946468832,8837.89288541011,3236.14606673808,3543.88837427387,4899.31478503102,4373.25864675328,5603.26522178541,4846.55239778475,5504.01762964629,6448.54182426204,4870.43205018356,5249.36746229362,5748.59722079779,4772.02298437125,4885.77608998348,6409.85993869632,4707.63235415158,6022.08436948726,7144.28986164629,7139.3845310371,6600.99207308591,5565.75403639435,6882.45777328177,10247.0046901938
620,"PRT","Portugal",2759.76055456224,2079.70874251101,3074.02847055754,3870.58213515176,3216.18545139717,3145.29986332405,3923.27164418309,3750.557285271,4629.65517527325,3335.15453108362,3873.82119274317,5562.89712236235,6067.94689912134,5862.71024780116,6272.58572366349,5839.01216359787,8478.39441734295,7200.28679184112,8476.58564260611,7886.194922221,9255.56541562321,8500.87576997031,8149.79753978324,7702.49162654599,7388.86967634025,8342.49660059919,8112.52214327067,9030.08894208129,7986.76998203009,8963.88120640114,8113.92505003391,8183.98891146572,8398.57075061379,8203.93494766441,8144.43885253356,8571.71502203612,8368.26059301987,9653.56369249303,8587.26664532463,8501.40830813316,8876.82469154663,12069.0184942713,9441.07272196109,10018.3810566396,9847.77442292633,8565.22676967741,11243.3454659959,10276.416823236,10423.3894342551,10922.1646178327,12762.0845980647
630,"PRI","Puerto Rico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
634,"QAT","Qatar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178,"COG","Republic of Congo",561.910415803681,611.53575893014,577.599554694291,576.354879001712,708.582245961276,749.03494017058,774.577088177132,909.739538299174,1747.89961564304,2011.25828219791,2667.20880211039,2229.97313762076,1055.04971891892,627.753964712573,458.589042948187,440.133828038857,408.705386040016,448.924818644053,334.021253596326,344.150953253941,293.336042233969,775.121473859746,765.504192917082,837.200838283108,1086.26508377913,491.517248570681,531.475783732017,714.59051901287,604.619518377074,857.13795878567,1380.65930157174,1250.26613109827,1087.68054857601,983.135266806402,918.323898942173,1302.35397360121,1317.15940783228,1317.66164426067,1295.9479287806,1291.45175987831,1472.27779475847,456.061047225073,470.039697819245,727.058520487926,492.301427520495,466.131478067442,477.619067051651,558.322989757753,764.319094468687,565.947881002298,762.489425379037
638,"REU","Reunion",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
642,"ROU","Romania",2895.50086523666,1067.77688708662,1266.47308311577,1323.64242014747,1563.44601405314,1929.41002063308,2888.23160430962,3501.97517401593,3809.05333306029,4677.60252513441,4552.73699574654,4090.34543524494,5298.84348838128,5825.07815415023,8650.76105250726,5796.2436467508,5881.82729326103,8627.28765764733,8550.59947351028,6721.4662946535,10064.0769322124,9653.91894564417,9862.14585884812,9064.12417782363,9780.99311507343,7963.94380810317,8795.31691626254,8259.08691268558,8796.7153293091,10073.216634459,3179.96148379366,5408.10110398382,4676.60102335489,1924.76794602091,1353.75266223695,3069.39937484848,856.997703564684,2579.55699305183,1152.83916732311,3244.03832382328,1571.20867051275,2251.86376479757,2823.27977656189,491.777975107496,2022.36007005745,2248.49166620302,4653.71176345721,2138.54496697267,2852.19817455157,2373.48633936805,1250.25181937004
643,"RUS","Russia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
646,"RWA","Rwanda",57.7696281643157,-209.055599362642,72.2737480275439,-68.8613065503314,-94.6725959032085,7.48906054351983,-18.3022721282455,24.405106919523,46.6187224683567,2.05593235436595,44.0248783393986,42.9917361675568,28.2135535556997,150.531434663579,93.9829423853541,65.7156853183165,62.6386099281758,51.6751497656521,30.6118271925295,69.9207641830117,79.5464977191998,38.1474157404102,77.6690019709056,131.210774482469,25.8260859800391,49.2755729911391,118.763329636866,165.800347285348,189.395265348744,340.899824872085,206.193707977957,318.947769311121,303.843309980268,515.210908487854,336.636273793477,323.299866404641,356.334523345003,366.651662841888,430.458371889413,304.232897580856,315.453625414656,218.113663669768,353.758475218865,459.503612262027,389.786958322419,480.863057605812,640.040750038926,590.190042863383,316.464635307505,168.503176347177,16.1872026466954
654,"SHN","Saint Helena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
659,"KNA","Saint Kitts and Nevis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
662,"LCA","Saint Lucia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
666,"SPM","Saint Pierre and Miquelon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
670,"VCT","Saint Vincent and the Grenadines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
882,"WSM","Samoa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
674,"SMR","San Marino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
678,"STP","Sao Tome and Principe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
682,"SAU","Saudi Arabia",-1328.64479734336,-1304.02785136995,-1426.08349206277,-1263.10526989172,-1215.64270422492,-616.096396192202,-1688.01841189144,-1418.47902414544,-1615.45370316866,-1507.92583450506,-1055.34193563654,-422.621180966937,698.707390752438,-88.6097393358696,40.6889023683939,415.328697579167,-32.5504605059564,481.159172345689,1883.54775034886,3715.44408354379,9569.78150541017,11392.8629225584,21460.6776182,18326.8058535951,16212.1559409223,17072.3323287662,20386.4184221444,15827.1103788872,16437.5757328952,16800.4544096196,15588.9344460132,15305.3799123628,11671.6182052609,8364.3720566895,10697.8848622118,16114.4335746056,14888.2090798502,17992.1094877231,17523.803800667,21383.4863405567,18801.4156168332,5232.53779774849,20040.5582839373,17708.3884699253,13805.3079508993,19022.3485320133,22450.2535703968,17562.2763196818,15961.4366277259,20816.4134996606,36079.0023031794
686,"SEN","Senegal",1215.88459313392,1202.29920275393,1176.86989857645,1050.24511068884,1113.92483225727,1231.38854601234,986.621796461771,981.655262033049,872.650418719225,952.164981000318,1194.83528567742,1041.82037027539,1041.44412278333,1077.55269259333,1590.71123759872,1492.79485652032,1157.49902209879,1212.36515991787,1115.00953320816,867.559930621281,769.315817880159,1028.93529382602,1099.17992580391,883.896877823574,604.825104218802,1150.74153825602,1007.42347638747,990.420789989083,907.254064880503,844.926424153089,1093.05527817931,980.136133330714,1076.13919173915,1179.59107073183,887.428028930713,896.447246512865,990.347653276649,1212.37040427654,1376.49300814412,1603.63119782556,1561.36183222114,1284.01697333153,729.720836982175,1414.82045014331,955.056215063204,611.277474116135,701.008233702798,422.887566413306,839.423692645489,1679.94974883929,1331.85667653646
688,"SRB","Serbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
690,"SYC","Seychelles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
