"code","iso","country","FSS.raw.1950","FSS.raw.1951","FSS.raw.1952","FSS.raw.1953","FSS.raw.1954","FSS.raw.1955","FSS.raw.1956","FSS.raw.1957","FSS.raw.1958","FSS.raw.1959","FSS.raw.1960","FSS.raw.1961","FSS.raw.1962","FSS.raw.1963","FSS.raw.1964","FSS.raw.1965","FSS.raw.1966","FSS.raw.1967","FSS.raw.1968","FSS.raw.1969","FSS.raw.1970","FSS.raw.1971","FSS.raw.1972","FSS.raw.1973","FSS.raw.1974","FSS.raw.1975","FSS.raw.1976","FSS.raw.1977","FSS.raw.1978","FSS.raw.1979","FSS.raw.1980","FSS.raw.1981","FSS.raw.1982","FSS.raw.1983","FSS.raw.1984","FSS.raw.1985","FSS.raw.1986","FSS.raw.1987","FSS.raw.1988","FSS.raw.1989","FSS.raw.1990","FSS.raw.1991","FSS.raw.1992","FSS.raw.1993","FSS.raw.1994","FSS.raw.1995","FSS.raw.1996","FSS.raw.1997","FSS.raw.1998","FSS.raw.1999","FSS.raw.2000","FSS.raw.2001","FSS.raw.2002","FSS.raw.2003","FSS.raw.2004","FSS.raw.2005","FSS.raw.2006","FSS.raw.2007","FSS.raw.2008","FSS.raw.2009","FSS.raw.2010","FSS.raw.2011","FSS.raw.2012","FSS.raw.2013","FSS.raw.2014"
534,"SXM","Sint Maarten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
703,"SVK","Slovakia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
705,"SVN","Slovenia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,"SLB","Solomon Islands",0,0,0,0,0,0,2.53,2.47,2.08,1.52,1.33,1.05,1.26,1.33,2.27,1.16,0.97,0,0,0,0,0,0,0,0.82,0,0,0,0.59,0.63006300630063,0,0,0.52,0,0,0,0,0,0,0.38996100389961,0.24997500249975,0.18,0.45,0.91009100910091,1.18,0.88,0.73,0.88008800880088,1.88,2.37976202379762,3.69036903690369,2.80971902809719,1.23,1.05,0.77,0.7,0.58,0.66,0.73007300730073,0.62,1.9,17.53,40.18,55.72,28.67
706,"SOM","Somalia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51,0.2,0.15,0.64,1.05,1.04010401040104,0.93,0.7,0.56,0.82008200820082,0.12001200120012,1.04989501049895,1.26012601260126,1.17011701170117,1.61,2.07,2.42,2.4,2.3495300939812,2.36976302369763,2.17,1.76982301769823,1.4,1.21987801219878,1.54,1.7,1.98,2.72,3.05969403059694,3.26032603260326,3.9,4.38,5.06,7.27,9.27907209279072,13.7213721372137,16.04,23.91,29.74,33.1533153315332,32.7732773277328,28.3371662833717,27.52,24.97,25.4225422542254
710,"ZAF","South Africa",0,0,0,0,0,0,0,0,0.01999800019998,0.01000100010001,0.82008200820082,0,0,0,0.01,0.38,0.06,0.05999400059994,0.29,11.74,24.38,42.9,37.7862213778622,38.973897389739,41.2241224122412,46.5746574657466,43.29,33.2766723327667,20.18,16.74,16.21,16.28,17.8217821782178,18.12,18.1818181818182,17.71,12.4,9.67096709670967,19.21,32.06,55.01,61.0661066106611,63.1136886311369,63.5736426357364,59.8340165983402,54.87,51.21,43.2656734326567,38.39,35.6164383561644,25.5425542554255,18.8418841884188,11.8388161183882,10.55,10.33,11.7388261173883,19.32,24.55,28.94,27.72,29.8129812981298,25.89,35.78,36.94,33.7666233376662
410,"KOR","South Korea",0,1.9001900190019,1.88,2.52025202520252,7.94,7.71922807719228,12.22,9.32,13.65,12.34,12.17,12.5412541254125,11.4011401140114,13.76,14.34,15.7684231576842,14.47,13.09,11.99,12.22,14.33,16.28,16.59,11.2911291129113,7.31,4.87,6.91930806919308,8.13918608139186,9.91099109910991,8.32,9.08,10.09,12.3512351235124,12.41,11.45,10.45,14.1014101410141,14.44,18.04,15.62,18.51,18.3981601839816,18.23,15.5515551555156,12.048795120488,11.84,15.62,16.89,14.09,9.21092109210921,8.14,7.39,8.43,8.67,9.43,10.6289371062894,10.39,9.97,8.57,9.85,8.82,7.67,6.6006600660066,7.01070107010701,6.96069606960696
728,"SSD","South Sudan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
724,"ESP","Spain",0,0,0,0.160084883418226,0.218902731248781,0.0291913399706636,0.27944430769031,0.416533537037167,0.369778042512515,0.708519425753225,0.338525634568894,0.421765656864827,0.560912901768686,0.74088580132872,5.25946271713387,6.27140320285617,7.98633759989409,5.60514445151226,11.6265741412281,13.3372168071528,16.3956432855371,19.493461883973,25.7124624806691,31.5950323516359,31.388802565905,34.3611324017762,35.0622262481079,37.5734646879759,37.1315487304461,38.5107772550384,40.381828462153,40.6467013102222,42.6244525497433,42.7113947935719,45.4262119745594,41.654433151272,40.2202061728646,39.900028830193,38.5616539070808,40.1703231706666,42.9507457821992,47.669163909807,48.262643795289,42.3539337195776,40.2375502759562,41.1214733097317,47.0486118440713,51.1525531545639,52.2641155320479,50.761214359698,45.671547378271,46.5305255641685,51.5261042875533,59.1000884866821,57.0318187099462,57.0702344723136,57.0663788086542,59.8068473296071,59.8691292934695,59.1597200588477,53.8018406815639,45.2828983666814,39.1910086814248,37.7471806903261,35.3188393776
144,"LKA","Sri Lanka",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.01,0.37,0.30996900309969,0.91990800919908,0.75992400759924,1.43014301430143,1.88018801880188,2.15,4.01959804019598,3.83,3.4,1.81018101810181,1.46985301469853,0.97990200979902,1.22012201220122,1.61,2.23,2.50974902509749,2.78972102789721,2.82,2.69,3.7,4.74,5.83941605839416,5.31,5.82941705829417,4.69,6.1,6.31,8.88911108889111,11.87,14.64,16.56,15.77,16.6816681668167,18.22
275,"PSE","State of Palestine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
729,"SDN","Sudan",0,0,0,0,0,17.09,0,17.6717671767177,19.01,19.49,19.22,18.6881311868813,17.21,17.2617261726173,17.1217121712171,17.03,15.33,14.52,11.57,0,10.3,9.03,8.88088808880888,8.75,3.65,2.95,7.45,1.74,1.04010401040104,13.8986101389861,0.45,0.61,0.75,1.08,15.71,19.45,17.39,15.37,14.38,20.94,28.33,34.84,45.26,56.03,63.13,50.34,50.3,53.46,58.42,54.66,52.36,53.96,50.3050305030503,39.72,35.03,22.83,25.94,22.74,38.01,36.65,42.17,39.2339233923392,39.2339233923392,39.2339233923392,39.2339233923392
740,"SUR","Suriname",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.87,0,4.75,13.03,12.73,25.1974802519748,18.6,27.14,21.25,32.7532753275328,37.84,38.09,25.62,24.3575642435756,34.52,51.72,52.45,41.51,37.05,32.7,26.22,15.64,8.54,3.96,4.43,5.99,7.7,8.15,7.65,13.7586241375862,20.12,26.17,24.2,28.5942811437712,31.85,29.37,20.4420442044204,17.14,17.96,21.57,29.9170082991701
744,"SJM","Svalbard and Jan Mayen Islands",0,0,0,36.61,0,0,0,41.28,85.47,89.5710428957104,90.84,65.79,0.71,65.22,89.8810118988101,60.09,78.74,54.85,26.9,23.66,17.5517551755176,29.06,35.27,18.5018501850185,23.89,20.26,23.63,12.11,33.57,5.45,4.09040904090409,3.31,1.95,7.41925807419258,2.79,83.2116788321168,54.44,4.94,16.88,94.62,23.27,69.25,75.2375237523752,39.4139413941394,6.96,5.02100420084017,7.73922607739226,3.96,7.47925207479252,23.96,56.8543145685431,97.45,44.75,36.6363363663634,14.31,2.47,6.35936406359364,5.57,4.77952204779522,5.56055605560556,4.6,3.39033903390339,2.31976802319768,1.52984701529847,0.82
748,"SWZ","Swaziland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
752,"SWE","Sweden",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13001300130013,0.12998700129987,0.15,0,0.16,0.16,0.12,0.08999100089991,0.11,0.1,0.09,0.31,0.61,0.53,0.33,0.31,0.37996200379962,0.48,0.41,0.46,0.55,0.63006300630063,0.6,0.52,0.47,10.17,15.6,18.29,13.85,8.27082708270827,4.94049404940494,0.23,5.00949905009499,10.39,16.31,18.33,17.85,30.1330133013301,29.7,29.32,29.07,28.36,28.982898289829,14.34,14.4614461446145,24.99,37.5037503750375,50.7249275072493,49.0650934906509,45.77
756,"CHE","Switzerland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
760,"SYR","Syria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158,"TWN","Taiwan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39003900390039,0.52,1.33,2.68026802680268,4.00959904009599,6.58934106589341,6.44,7.06929307069293,7.2992700729927,10.4189581041896,13.3386661333867,14.34,13.4,13.32,16.16,17.11,18.5318531853185,15.7884211578842,17.6,21.62,29.52,38.9538953895389,44.03,45.96,44.13,40.5459454054594,40.6040604060406,38.7361263873613,41.035896410359,42.45,44.8544854485448,41.6,36.25,31.2568743125687,27.33,25.13,24.69,26.6926692669267,29.2370762923708,30.4330433043304,27.22,24.3,22.4322432243224,20.6379362063794,16.3232646529306
762,"TJK","Tajikistan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
834,"TZA","Tanzania",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0,0.95,0.9,0.79007900790079,2.43,0,0,0,2.8,4.55045504550455,5.72,5.82,5.61056105610561,7.01,7.68,7.48,5.01,4.86048604860486,5.31053105310531,4.99,4.84048404840484,4.06,4,3.77,8.86088608860886,14.6785321467853,18.12,14.1085891410859,10.03,9.20907909209079,7.83078307830783,7.84078407840784,7.9,7.8,6.82,6.12061206120612,7.44074407440744,12.18,20.0820082008201,26.86,28.8471152884712,23.38,20.48,17.51,18.5118511851185,16.4,16.38
764,"THA","Thailand",0,0,0,0,0.0551894469428332,0.0449238147422559,0.223699599899882,0.00309132757718662,0.00320731004119737,0.00319122377623643,0.00226450081412393,0,0.00111997311182359,0,0,0,0,0.560550453687823,2.23948967136692,2.06401518776716,2.1500139628862,1.9281160379478,2.05255555373633,2.09113823253401,1.54484532548404,1.77315277497115,1.98323219288348,2.18190055149764,2.91188861028921,5.59534955756016,6.69588909593086,7.76088256150765,6.83263125069302,8.45758183857222,8.41818811565876,8.83035630155745,8.09410576991194,9.13354112216448,10.5244042115926,11.9916190252773,13.4486520218447,11.4153395623297,12.7907242823059,12.2773072708919,14.3439191483216,17.1381639319062,19.0437743182432,22.9882777187138,25.0981061210422,24.5702025541687,25.8902699637547,29.8550919324842,37.3683137327833,42.6680062052976,42.5565149181321,42.8452083549015,42.8335066796324,48.4043593650927,48.3645432403746,49.9212747306221,52.1875303341729,51.4800059174325,49.8784365780534,51.8868054355824,55.6269312757333
626,"TLS","Timor-Leste",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.07030703070307,4.72,5.37,5.87,6.19,2.9,0,0,1.23,4.65,5.49,10.7810781078108,3.33,9.74,9.45,9.41,9.15,9.22,9.16908309169083,9.19,9.18,9.03909609039096,9.05909409059094,9.08,9.2
768,"TGO","Togo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
772,"TKL","Tokelau",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.18,0,0,18.2281771822818,24.57,23.12,22.27,22.2577742225777,21.63,21.0921092109211,32.3432343234323,21.8521852185218,18.021802180218,16.6,28.2428242824282,26.87,37.39,32.36,36.42,3.03030303030303,2.99,2.79,4.02,4.58,7.24,11.17,6.08,1.7,0,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0.13
776,"TON","Tonga",0,0,0,0,0,0,0,9.23,7.23,6.9,4.33043304330433,7.23927607239276,6.27062706270627,8.35916408359164,5.83,3.83,2.78,3.01969803019698,2.19,2.46,2.53974602539746,2.62,2.73972602739726,2.68,3.6,2.42,2.51,3.49,1.95,2.13,2.02,1.05,0.22002200220022,3.60963903609639,5.49,6.44064406440644,5.3994600539946,4.01040104010401,2.71,3.0996900309969,3.19,1.3,9.67096709670967,1.09,0.77992200779922,0.6,2.04,3.58035803580358,4.95,5.04050405040504,5.0994900509949,4.96,4.29042904290429,2.61973802619738,2.37976202379762,2.49,3.76962303769623,4.11,4.48,4.97,3.94,2.82,1.28,19.44,42.04
780,"TTO","Trinidad and Tobago",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0.73,0.91,0.62006200620062,5.42,10.85,16.6916691669167,15.9115911591159,13.62,12.3187681231877,14.3585641435856,19.12,22.28,14.13,11.1211121112111,9.58904109589041,14.8485151484852,16.06,13.35,11.78,11.1711171117112,18.36,25.1874812518748,28.0728072807281,26,25.55,26.32,19.6080391960804,18.58,17.2017201720172,21.6,22.47,24.5424542454245,27.83,29.67,29.32,27.0727072707271,28.45,32.09,34.0865913408659,33.62,31.43
788,"TUN","Tunisia",0,0,0,0,0,0,0,0.25,0,0.53,0,0,0.55,0.62,0.64,0.69,0.66,0,0,0,0.64,0.62,0.59,0.33,0.93,0.98,1.26,1.55,2.10978902109789,2.2,0,2.39023902390239,2.16,4.28,0.1,0,0,0,0,0,0,0,0,0,0.23,5.6,6.55,5.27,6.03,7.04,10.05,12.04,15.26,13.88,13.4313431343134,13.77,15.85,15.96,16.97,19.94,17.93,12.13,7.03,5.95,5.79
792,"TUR","Turkey",0,0,0,0,0,0,0.0726654359254117,0.0814191615200189,0.0899862046241695,0.0992993663660156,0.0451442755397895,0.0540426559024088,0.0443938202198425,0.0727532114577304,0.0362626412529025,0.045180293729585,0.171229192070438,0.588042477141663,1.41162415975784,2.83595520455518,2.62121952265361,2.25263144908787,1.67520343820377,1.40833267399015,1.17304570273819,1.07357534338742,1.04673389584255,0.619326444346263,0.643080563619709,1.49644451642163,2.07011131051588,2.62929088696339,1.80791301374856,2.14713774383719,2.47687740077903,3.60954479974004,3.77060387678205,3.7133866076689,4.66451025327598,5.63263726950737,10.3968028206112,11.7722879179455,12.1122616410058,9.77848956760185,8.05475652680384,8.71085441997263,11.1023398362046,13.6939412506905,14.3838891773312,11.6242467183389,12.8660511554321,12.5897210590199,11.2118491980897,11.1751884706424,19.7495997947273,26.116575214379,24.8213607529379,17.4672949566329,27.920473384434,30.1773921436349,25.4975676505051,20.3566175809649,38.8757959874149,65.1284975098148,79.6699241581372
795,"TKM","Turkmenistan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
796,"TCA","Turks and Caicos Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
798,"TUV","Tuvalu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.94049404940494,0,0.18,34.2634263426343,31.2,10.63,9.52,0.56,14.0714071407141,14.1485851414858,2.38023802380238,13.05,2.08,5.36,1.48985101489851,1.70982901709829,5.79,6.93069306930693,1.69,8.23917608239176,0.91,1.81,0.81,3.64,3.24967503249675,7.39,7.08,12.3,12.2612261226123,7.79,6.04,3.52,4.11041104110411,2.87,2.59,6.34,7.30926907309269,4.00959904009599
800,"UGA","Uganda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
804,"UKR","Ukraine",0,0,0,0,0.65,0.81008100810081,1.06010601060106,3.76,4.85,5.11,3.73,2.62,3.46965303469653,2.92,4.14,4.03,4.27,4.59,5.33,3.51,2.05,0.68,1.02,0.98,0.96,0.77007700770077,0.86,0.92,1.26,1.04989501049895,10.28,9.97,12.02,3.22,16.83,17.39,31.6568343165684,15.6115611561156,19.01,14.2,25.34,40.39,46.36,53.68,56.77,58.49,58.8,39.93,25.51,16.13,17.9217921792179,18.9218921892189,18.43,18,16.95,23.87,32.41,45.67,48.4448444844484,53.27,56.2043795620438,60.7439256074393,61.06,56.88,30.07
784,"ARE","United Arab Emirates",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,6.34,12.6612661266127,18.78,13.57,6.99,0.73,0.68006800680068,0.13,0.1,0.08000800080008,0.13,3.69036903690369,3.58,7.23072307230723,7.45,11.1,10.88,7.17928207179282,5.01,2.49,5.27947205279472,10.38,16.27,19.7819781978198,23.81,28.66,32.5767423257674,30.1630163016302,25.67,26.2,26.4926492649265,28.06,28.06,29.36
826,"GBR","United Kingdom",0,0,0.0299969325102604,0.0299999443422425,0.0399999285154903,0.0499999055883277,0.0399999321442501,0.0400039369817492,0.0499948994881885,14.8099698119308,27.699944300656,39.5038573083715,37.2899191207928,36.853612341128,21.5221162447626,10.0089880399341,0.149905915595166,9.11016617072679,17.6185681968258,16.4138585418211,6.89415600663088,3.57997897895466,0.349544705109868,7.58344825533992,13.8582128928601,17.6619539046299,12.9074194435002,11.2830877038956,13.2450758253452,13.2895442133753,9.427725868714,4.76851064530666,5.26517770299464,7.26852384328992,8.62420797951264,9.912367229667,9.42766373467564,9.56982198716037,12.7261147575569,15.7702852172418,20.8842043371219,22.216039154813,18.945665425948,19.2787429510507,17.973433155195,18.078224970428,23.2796970810215,25.1313717254833,26.7338985257538,22.01726216092,23.5303332386483,26.0773585084573,24.8191955113208,25.352005721996,26.4535172173496,30.9663783840275,36.3969615277978,40.5803303955479,43.0504454199497,39.6675548006923,38.4941433260005,39.1457991600492,42.5729563924313,36.1920343471067,20.4737854162395
840,"USA","United States of America",0,2.20660618233728,0.192523769784643,1.89654084366389,1.83101174592355,1.76492598897367,1.45028392939311,1.58622499051785,2.25558038115056,2.17282855179183,2.6680790041463,3.27737330420116,4.56756678705817,7.31159069757662,9.96040276653665,12.7699228807069,11.6579000644831,14.078881823518,16.5590326321893,17.9732218412205,15.8206717315024,13.3563568294171,11.9847668351808,11.5508794937834,12.0328930008343,12.364519525421,10.462062176724,12.8681988202528,12.6525289470247,14.1140902895192,12.0671812827149,11.4570696965082,10.5571948156021,9.71415342412346,9.41243028699669,10.5143803482133,11.5605633400264,14.5351406780005,14.7898222525939,15.2728833875566,14.7899242297324,19.2917987455161,16.9077118447944,18.518605303557,17.2471702147749,18.9225069208696,19.797539497301,18.5330852311117,24.7772924597912,23.8986862863738,24.178566697086,18.9723993806503,18.3426181592233,15.9477966409641,17.8472572158135,18.7996426409968,23.4685953930834,28.2235905498489,29.8372972930037,36.8815218820523,25.375530750867,21.0571642369323,16.0714243140259,21.6833090735061,30.0546189073709
850,"VIR","United States Virgin Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
858,"URY","Uruguay",0,0,0,0,0,0,0,0,0,0,0,0,2.62,2.29022902290229,1.59,1.21,0.44,0,1.12011201120112,0.32003200320032,0.09,0,0.83,1.18,1.21,1.02010201020102,0.67,0.02,0.82,1,1.04,1.11,1.17,1.38,1.36986301369863,1.59,2.01979802019798,2.57974202579742,2.7,2.81,2.44,2.56025602560256,2.12,1.87,1.35986401359864,1.24,0.92,0.78007800780078,11.55,22.33,36.9363063693631,36.89,40.37,39.71,37.69,32.11,29.5470452954705,31.8631863186319,35.66,43.72,42.4157584241576,41.06,38.14,37.5537553755375,37.5137513751375
860,"UZB","Uzbekistan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
548,"VUT","Vanuatu",0,0,0,0,0,0,20.27,9.7,22.53,27.34,4.35,27.08,18.43,19.62,15.4,3.45,9.77,0.23,0.27,0.18,0.21,0.21,0.83,3.92,0.21997800219978,10.49,10.2410241024102,4.16041604160416,0.72,3.2,9.92,11.41,14.59,8.03,7.77922207779222,8.76912308769123,8.55,4.4995500449955,2.72,4.08,2.8997100289971,3.82961703829617,1.57,1.26,2.72,3.44034403440344,4.87951204879512,7.29,4.81,3.82961703829617,3.83,3.62963703629637,3.61,3.12968703129687,5.42,3.34966503349665,3.37966203379662,2.8997100289971,1.83018301830183,8.03,1.15988401159884,13.07,16.2083791620838,19.2719271927193,37.0637063706371
862,"VEN","Venezuela",0,0,0,0,0,0,1.37,0,0,0,1.83,1.28,1.16,0.26002600260026,0.01000100010001,0.02,0.02,0.02,0.06,0.05000500050005,0.08,0.08000800080008,0,0.07,0.24,0.11001100110011,0.3,0.22,0.13,0.47004700470047,0.98,1.45,1.38986101389861,1.88018801880188,2.25,3.84,4.73,5.06,3.87,3.99,5.77942205779422,7.57,7.03,5.4,4.87,5.6005600560056,9.11,11.08,13.92,14.7914791479148,16.26,16.3183681631837,17.6117611761176,15.9415941594159,19.1,25.46,43.28,55.2644735526447,56.32,65.0734926507349,68.07,80.88,71.15,74.5,79.63
704,"VNM","Viet Nam",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02000200020002,0.03,0.04,0.10998900109989,0.16,0.29,0.23997600239976,0.17998200179982,0.05,0.05000500050005,0.07,0.1,0.25,0.33003300330033,0.34,0.26,0.61,0.97,1.36,1.38,1.95,2.0997900209979,2.08020802080208,1.66983301669833,1.4001400140014,1.25,0.99,0.92009200920092,0.88,0.90990900909909,0.87,0.87008700870087,0.91,0.95990400959904,0.83,0.69,0.51,0.51,0.45,0.44,0.78,1.15988401159884,1.61,1.58,1.57
876,"WLF","Wallis and Futuna Islands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.97,11.11,0,0.77,22.1,0,23.3,20.77,2.95,20.2879712028797,22.0522052205221,28.4328432843284,41.67,34.66,27.97,8.64,6.47,1.35,11.2311231123112,3.3,4.19,2.92970702929707,2.7,4.77,7.71,11.81
732,"ESH","Western Sahara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
887,"YEM","Yemen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0.03000300030003,0.03000300030003,0.06,5.08,8.74087408740874,8.74,9.77097709770977,4.74,3.03,8.35083508350835,7.69,10.47,11.4311431143114,10.42,9.04,7.84,5.54,3.77,2.19,1.48,1.26,1.999800019998,3.52,5.1994800519948,3.44034403440344,2.39,1.31,0.13,0.11001100110011
894,"ZMB","Zambia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
